source	id	x	y	z	area	datetime	prec[mm]	throughf[mm]	evapot[mm]	transp[mm]	evacep[mm]	evasoil[mm]	runoff[mm]	percol[mm]	infiltration[mm]	snow[mmh2oeq]	surfacewater[mm]	soil_water[mm]	root_soil_water[mm]	leafwater[mm]	soilwater_10cm[%]	soilwater_20cm[%]	soilwater_30cm[%]	soilwater_50cm[%]	soilwater_100cm[%]
setup	0	0	0	0	1	2002-06-07 06:45:00	0	0	0.0469645	0	0	0.0103708	0	0.000227529	0	0	0	295.898	0	0	30.8501	30.0267	30.0273	29.0141	28.8363
setup	0	0	0	0	1	2002-06-07 07:00:00	0	0	0.0469645	0	0	0.0103687	0	0.000224546	0	0	0	295.888	0	0	30.8459	30.0241	30.0261	29.0144	28.8364
setup	0	0	0	0	1	2002-06-07 07:15:00	0	0	0.0469645	0	0	0.0103666	0	0.0002216	0	0	0	295.877	0	0	30.8418	30.0216	30.0248	29.0146	28.8365
setup	0	0	0	0	1	2002-06-07 07:30:00	0	0	0.0469645	0	0	0.0103645	0	0.000218691	0	0	0	295.866	0	0	30.8376	30.019	30.0235	29.0148	28.8367
setup	0	0	0	0	1	2002-06-07 07:45:00	0	0	0.0469645	0	0	0.0103623	0	0.000215818	0	0	0	295.856	0	0	30.8334	30.0165	30.0217	29.015	28.8368
setup	0	0	0	0	1	2002-06-07 08:00:00	0	0	0.0469645	0	0	0.0103602	0	0.00021298	0	0	0	295.845	0	0	30.8292	30.0139	30.0205	29.0152	28.8369
setup	0	0	0	0	1	2002-06-07 08:15:00	0	0	0.0469645	0	0	0.0103581	0	0.000210171	0	0	0	295.835	0	0	30.8251	30.0114	30.0192	29.0154	28.837
setup	0	0	0	0	1	2002-06-07 08:30:00	0	0	0.0469645	0	0	0.010356	0	0.000207391	0	0	0	295.824	0	0	30.8209	30.0088	30.018	29.0156	28.8371
setup	0	0	0	0	1	2002-06-07 08:45:00	0	0	0.0469645	0	0	0.0103539	0	0.000204641	0	0	0	295.814	0	0	30.8167	30.0063	30.0167	29.0158	28.8372
setup	0	0	0	0	1	2002-06-07 09:00:00	0	0	0.0469645	0	0	0.0103518	0	0.000201921	0	0	0	295.803	0	0	30.8126	30.0037	30.0154	29.0159	28.8374
setup	0	0	0	0	1	2002-06-07 09:15:00	0	0	0.0469645	0	0	0.0103496	0	0.000199233	0	0	0	295.792	0	0	30.8084	30.0012	30.0142	29.0161	28.8375
setup	0	0	0	0	1	2002-06-07 09:30:00	0	0	0.0469645	0	0	0.0103475	0	0.000196574	0	0	0	295.782	0	0	30.8042	29.9986	30.0129	29.0163	28.8376
setup	0	0	0	0	1	2002-06-07 09:45:00	0	0	0.0469645	0	0	0.0103454	0	0.000193944	0	0	0	295.771	0	0	30.8	29.9961	30.0116	29.0164	28.8377
setup	0	0	0	0	1	2002-06-07 10:00:00	0	0	0.0469645	0	0	0.0103433	0	0.000191346	0	0	0	295.761	0	0	30.7959	29.9935	30.0104	29.0166	28.8378
setup	0	0	0	0	1	2002-06-07 10:15:00	0	0	0.0469645	0	0	0.0103412	0	0.000188782	0	0	0	295.75	0	0	30.7917	29.991	30.0091	29.0167	28.8379
setup	0	0	0	0	1	2002-06-07 10:30:00	0	0	0.0469645	0	0	0.0103391	0	0.000186251	0	0	0	295.74	0	0	30.7876	29.9884	30.0078	29.0169	28.838
setup	0	0	0	0	1	2002-06-07 10:45:00	0	0	0.0469645	0	0	0.010337	0	0.000183752	0	0	0	295.729	0	0	30.7834	29.9859	30.0066	29.017	28.8381
setup	0	0	0	0	1	2002-06-07 11:00:00	0	0	0.0469645	0	0	0.0103349	0	0.000181285	0	0	0	295.719	0	0	30.7792	29.9833	30.0053	29.0171	28.8382
setup	0	0	0	0	1	2002-06-07 11:15:00	0	0	0.0469645	0	0	0.0103328	0	0.000178849	0	0	0	295.708	0	0	30.7751	29.9808	30.004	29.0172	28.8383
setup	0	0	0	0	1	2002-06-07 11:30:00	0	0	0.0469645	0	0	0.0103307	0	0.000176441	0	0	0	295.698	0	0	30.7709	29.9782	30.0028	29.0173	28.8384
setup	0	0	0	0	1	2002-06-07 11:45:00	0	0	0.0469645	0	0	0.0103286	0	0.000174062	0	0	0	295.687	0	0	30.7668	29.9757	30.0015	29.0174	28.8385
setup	0	0	0	0	1	2002-06-07 12:00:00	0	0	0.0469645	0	0	0.0103265	0	0.000171712	0	0	0	295.677	0	0	30.7626	29.9732	30.0002	29.0175	28.8386
setup	0	0	0	0	1	2002-06-07 12:15:00	0	0	0.0469645	0	0	0.0103244	0	0.000169391	0	0	0	295.666	0	0	30.7584	29.9706	29.999	29.0176	28.8387
setup	0	0	0	0	1	2002-06-07 12:30:00	0	0	0.0469645	0	0	0.0103223	0	0.000167098	0	0	0	295.656	0	0	30.7543	29.9681	29.9977	29.0177	28.8388
setup	0	0	0	0	1	2002-06-07 12:45:00	0	0	0.0469645	0	0	0.0103202	0	0.000164835	0	0	0	295.645	0	0	30.7501	29.9655	29.9964	29.0177	28.8389
setup	0	0	0	0	1	2002-06-07 13:00:00	0	0	0.0469645	0	0	0.0103181	0	0.000162601	0	0	0	295.635	0	0	30.746	29.963	29.9952	29.0178	28.839
setup	0	0	0	0	1	2002-06-07 13:15:00	0	0	0.0469645	0	0	0.010316	0	0.000160398	0	0	0	295.624	0	0	30.7418	29.9604	29.9939	29.0179	28.839
setup	0	0	0	0	1	2002-06-07 13:30:00	0	0	0.0469645	0	0	0.0103139	0	0.000158211	0	0	0	295.614	0	0	30.7377	29.9579	29.9926	29.0179	28.8391
setup	0	0	0	0	1	2002-06-07 13:45:00	0	0	0.0469645	0	0	0.0103118	0	0.000156034	0	0	0	295.603	0	0	30.7335	29.9553	29.9914	29.018	28.8392
setup	0	0	0	0	1	2002-06-07 14:00:00	0	0	0.0469645	0	0	0.0103097	0	0.000153867	0	0	0	295.593	0	0	30.7294	29.9528	29.9901	29.018	28.8393
setup	0	0	0	0	1	2002-06-07 14:15:00	0	0	0.0469645	0	0	0.0103076	0	0.000151721	0	0	0	295.582	0	0	30.7252	29.9503	29.9888	29.0181	28.8394
setup	0	0	0	0	1	2002-06-07 14:30:00	0	0	0.0469645	0	0	0.0103055	0	0.00014959	0	0	0	295.572	0	0	30.7211	29.9477	29.9876	29.0181	28.8395
setup	0	0	0	0	1	2002-06-07 14:45:00	0	0	0.0469645	0	0	0.0103034	0	0.000147472	0	0	0	295.561	0	0	30.7169	29.9452	29.9863	29.0181	28.8396
setup	0	0	0	0	1	2002-06-07 15:00:00	0	0	0.0469645	0	0	0.0103013	0	0.000145373	0	0	0	295.551	0	0	30.7128	29.9426	29.985	29.0188	28.8396
setup	0	0	0	0	1	2002-06-07 15:15:00	0	0	0.0469645	0	0	0.0102992	0	0.000143303	0	0	0	295.541	0	0	30.7086	29.9401	29.9838	29.0188	28.8397
setup	0	0	0	0	1	2002-06-07 15:30:00	0	0	0.0469645	0	0	0.0102971	0	0.000141258	0	0	0	295.53	0	0	30.7045	29.9376	29.9825	29.0188	28.8398
setup	0	0	0	0	1	2002-06-07 15:45:00	0	0	0.0469645	0	0	0.010295	0	0.000139235	0	0	0	295.52	0	0	30.7003	29.935	29.9812	29.0188	28.8399
setup	0	0	0	0	1	2002-06-07 16:00:00	0	0	0.0469645	0	0	0.0102929	0	0.000137239	0	0	0	295.509	0	0	30.6962	29.9325	29.98	29.0188	28.8399
setup	0	0	0	0	1	2002-06-07 16:15:00	0	0	0.0469645	0	0	0.0102908	0	0.000135279	0	0	0	295.499	0	0	30.6921	29.9299	29.9787	29.0188	28.84
setup	0	0	0	0	1	2002-06-07 16:30:00	0	0	0.0469645	0	0	0.0102887	0	0.000133349	0	0	0	295.488	0	0	30.6879	29.9274	29.9775	29.0188	28.8401
setup	0	0	0	0	1	2002-06-07 16:45:00	0	0	0.0469645	0	0	0.0102866	0	0.000131446	0	0	0	295.478	0	0	30.6838	29.9249	29.9762	29.0188	28.8402
setup	0	0	0	0	1	2002-06-07 17:00:00	0	0	0.0469645	0	0	0.0102845	0	0.000129572	0	0	0	295.468	0	0	30.6796	29.9223	29.9749	29.0188	28.8402
setup	0	0	0	0	1	2002-06-07 17:15:00	0	0	0.0469645	0	0	0.0102824	0	0.000127736	0	0	0	295.457	0	0	30.6755	29.9198	29.9737	29.0188	28.8403
setup	0	0	0	0	1	2002-06-07 17:30:00	0	0	0.0469645	0	0	0.0102803	0	0.000125876	0	0	0	295.447	0	0	30.6714	29.9172	29.9724	29.0188	28.8404
setup	0	0	0	0	1	2002-06-07 17:45:00	0	0	0.0469645	0	0	0.0102782	0	0.000123989	0	0	0	295.436	0	0	30.6672	29.9147	29.9711	29.0188	28.8405
setup	0	0	0	0	1	2002-06-07 18:00:00	0	0	0.0469645	0	0	0.0102761	0	0.000122102	0	0	0	295.426	0	0	30.6631	29.9122	29.9699	29.0188	28.8405
setup	0	0	0	0	1	2002-06-07 18:15:00	0	0	0.0469645	0	0	0.0102741	0	0.000120246	0	0	0	295.416	0	0	30.659	29.9096	29.9686	29.0188	28.8406
setup	0	0	0	0	1	2002-06-07 18:30:00	0	0	0.0469645	0	0	0.010272	0	0.000118447	0	0	0	295.405	0	0	30.6548	29.9071	29.9673	29.0188	28.8407
setup	0	0	0	0	1	2002-06-07 18:45:00	0	0	0.0469645	0	0	0.0102699	0	0.000116408	0	0	0	295.395	0	0	30.6507	29.9046	29.9661	29.0188	28.8407
setup	0	0	0	0	1	2002-06-07 19:00:00	0	0	0.0469645	0	0	0.0102678	0	0.000114271	0	0	0	295.384	0	0	30.6466	29.902	29.9648	29.0188	28.8408
setup	0	0	0	0	1	2002-06-07 19:15:00	0	0	0.0469645	0	0	0.0102657	0	0.000112177	0	0	0	295.374	0	0	30.6424	29.8995	29.9635	29.0188	28.8408
setup	0	0	0	0	1	2002-06-07 19:30:00	0	0	0.0469645	0	0	0.0102636	0	0.000110202	0	0	0	295.364	0	0	30.6383	29.897	29.9623	29.0188	28.8409
setup	0	0	0	0	1	2002-06-07 19:45:00	0	0	0.0469645	0	0	0.0102615	0	0.000108373	0	0	0	295.353	0	0	30.6342	29.8944	29.961	29.0188	28.841
setup	0	0	0	0	1	2002-06-07 20:00:00	0	0	0.0469645	0	0	0.0102594	0	0.000106692	0	0	0	295.343	0	0	30.6301	29.8919	29.9597	29.0188	28.841
setup	0	0	0	0	1	2002-06-07 20:15:00	0	0	0.0469645	0	0	0.0102573	0	0	0	0	0	295.333	0	0	30.6259	29.8893	29.9585	29.0188	28.841
setup	0	0	0	0	1	2002-06-07 20:30:00	0	0	0.0469645	0	0	0.0102552	0	0	0	0	0	295.322	0	0	30.6218	29.8868	29.9572	29.0188	28.841
setup	0	0	0	0	1	2002-06-07 20:45:00	0	0	0.0469645	0	0	0.0102532	0	0	0	0	0	295.312	0	0	30.6177	29.8843	29.956	29.0188	28.841
setup	0	0	0	0	1	2002-06-07 21:00:00	0	0	0.0469645	0	0	0.0102511	0	0	0	0	0	295.302	0	0	30.6136	29.8817	29.9547	29.0188	28.841
setup	0	0	0	0	1	2002-06-07 21:15:00	0	0	0.0469645	0	0	0.010249	0	0	0	0	0	295.292	0	0	30.6094	29.8792	29.9534	29.0188	28.841
setup	0	0	0	0	1	2002-06-07 21:30:00	0	0	0.0469645	0	0	0.0102469	0	0	0	0	0	295.281	0	0	30.6053	29.8767	29.9522	29.0188	28.841
setup	0	0	0	0	1	2002-06-07 21:45:00	0	0	0.0469645	0	0	0.0102448	0	0	0	0	0	295.271	0	0	30.6012	29.8741	29.9509	29.0188	28.841
setup	0	0	0	0	1	2002-06-07 22:00:00	0	0	0.0469645	0	0	0.0102427	0	0	0	0	0	295.261	0	0	30.5971	29.8716	29.9496	29.0188	28.841
setup	0	0	0	0	1	2002-06-07 22:15:00	0	0	0.0469645	0	0	0.0102406	0	0	0	0	0	295.251	0	0	30.593	29.8691	29.9484	29.0188	28.841
setup	0	0	0	0	1	2002-06-07 22:30:00	0	0	0.0469645	0	0	0.0102386	0	0	0	0	0	295.24	0	0	30.5888	29.8666	29.9471	29.0188	28.841
setup	0	0	0	0	1	2002-06-07 22:45:00	0	0	0.0469645	0	0	0.0102365	0	0	0	0	0	295.23	0	0	30.5847	29.864	29.9458	29.0188	28.841
setup	0	0	0	0	1	2002-06-07 23:00:00	0	0	0.0469645	0	0	0.0102344	0	0	0	0	0	295.22	0	0	30.5806	29.8615	29.9446	29.0188	28.841
setup	0	0	0	0	1	2002-06-07 23:15:00	0	0	0.0469645	0	0	0.0102323	0	0	0	0	0	295.21	0	0	30.5765	29.859	29.9433	29.0188	28.841
setup	0	0	0	0	1	2002-06-07 23:30:00	0	0	0.0469645	0	0	0.0102302	0	0	0	0	0	295.2	0	0	30.5724	29.8564	29.942	29.0188	28.841
setup	0	0	0	0	1	2002-06-07 23:45:00	0	0	0.0469645	0	0	0.0102281	0	0	0	0	0	295.189	0	0	30.5683	29.8539	29.9408	29.0188	28.841
setup	0	0	0	0	1	2002-06-08 00:00:00	1.25	1.25	0.0487298	0	0	0.0487298	0	0	1.20127	0	0	296.391	0	0	30.6251	29.8539	29.9408	29.0188	28.841
setup	0	0	0	0	1	2002-06-08 00:15:00	0.35	0.35	0.0487298	0	0	0.0487298	0	0	0.30127	0	0	296.692	0	0	30.6481	29.8583	29.9408	29.0188	28.841
setup	0	0	0	0	1	2002-06-08 00:30:00	0	0	0.0487298	0	0	0.0109398	0	0.263299	0	0	0	296.418	0	0	30.671	29.8584	29.9379	29.0189	28.8412
setup	0	0	0	0	1	2002-06-08 00:45:00	0	0	0.0487298	0	0	0.0108559	0	0.263304	0	0	0	296.143	0	0	30.6966	29.8602	29.935	28.9984	28.8414
setup	0	0	0	0	1	2002-06-08 01:00:00	0	0	0.0487298	0	0	0.0108523	0	0.000106228	0	0	0	296.133	0	0	30.7678	29.8776	29.9337	29.0042	28.8415
setup	0	0	0	0	1	2002-06-08 01:15:00	0	0	0.0487298	0	0	0.010849	0	0.000104724	0	0	0	296.122	0	0	30.8103	29.8934	29.9324	29.0163	28.8416
setup	0	0	0	0	1	2002-06-08 01:30:00	0	0	0.0487298	0	0	0.0108458	0	0.000103545	0	0	0	296.111	0	0	30.8374	29.9073	29.9311	29.0292	28.8416
setup	0	0	0	0	1	2002-06-08 01:45:00	0	0	0.0487298	0	0	0.0108428	0	0.000102714	0	0	0	296.1	0	0	30.8562	29.919	29.9298	29.0406	28.8417
setup	0	0	0	0	1	2002-06-08 02:00:00	0	0	0.0487298	0	0	0.0108398	0	0.000102251	0	0	0	296.089	0	0	30.8703	29.9284	29.9285	29.0498	28.8417
setup	0	0	0	0	1	2002-06-08 02:15:00	0	0	0.0487298	0	0	0.0108369	0	0.000102156	0	0	0	296.078	0	0	30.8812	29.9357	29.9272	29.0575	28.8418
setup	0	0	0	0	1	2002-06-08 02:30:00	0	0	0.0487298	0	0	0.0108341	0	0.000102411	0	0	0	296.067	0	0	30.89	29.9412	29.9259	29.0638	28.8419
setup	0	0	0	0	1	2002-06-08 02:45:00	0	0	0.0487298	0	0	0.0108313	0	0.000102983	0	0	0	296.056	0	0	30.8972	29.9453	29.9246	29.0688	28.8419
setup	0	0	0	0	1	2002-06-08 03:00:00	0	0	0.0487298	0	0	0.0108285	0	0.000103826	0	0	0	296.045	0	0	30.9029	29.9483	29.9233	29.0729	28.842
setup	0	0	0	0	1	2002-06-08 03:15:00	0	0	0.0487298	0	0	0.0108258	0	0.000104889	0	0	0	296.034	0	0	30.9075	29.9502	29.922	29.0762	28.842
setup	0	0	0	0	1	2002-06-08 03:30:00	0	0	0.0487298	0	0	0.0108231	0	0.000106118	0	0	0	296.023	0	0	30.911	29.9514	29.9207	29.0789	28.8421
setup	0	0	0	0	1	2002-06-08 03:45:00	0	0	0.0487298	0	0	0.0108205	0	0.00010746	0	0	0	296.012	0	0	30.9137	29.9519	29.9194	29.0811	28.8421
setup	0	0	0	0	1	2002-06-08 04:00:00	0	0	0.0487298	0	0	0.0108179	0	0.000108868	0	0	0	296.001	0	0	30.9155	29.9518	29.9181	29.0828	28.8422
setup	0	0	0	0	1	2002-06-08 04:15:00	0	0	0.0487298	0	0	0.0108154	0	0.000110298	0	0	0	295.99	0	0	30.9166	29.9513	29.9168	29.0842	28.8423
setup	0	0	0	0	1	2002-06-08 04:30:00	0	0	0.0487298	0	0	0.0108128	0	0.000111714	0	0	0	295.979	0	0	30.917	29.9504	29.9155	29.0853	28.8423
setup	0	0	0	0	1	2002-06-08 04:45:00	0	0	0.0487298	0	0	0.0108103	0	0.000113085	0	0	0	295.968	0	0	30.9169	29.9492	29.9142	29.0862	28.8424
setup	0	0	0	0	1	2002-06-08 05:00:00	0	0	0.0487298	0	0	0.0108078	0	0.000114386	0	0	0	295.958	0	0	30.9163	29.9477	29.9129	29.0869	28.8425
setup	0	0	0	0	1	2002-06-08 05:15:00	0	0	0.0487298	0	0	0.0108053	0	0.000115599	0	0	0	295.947	0	0	30.9152	29.9461	29.9116	29.0875	28.8425
setup	0	0	0	0	1	2002-06-08 05:30:00	0	0	0.0487298	0	0	0.0108029	0	0.000116708	0	0	0	295.936	0	0	30.9137	29.9442	29.9103	29.0879	28.8426
setup	0	0	0	0	1	2002-06-08 05:45:00	0	0	0.0487298	0	0	0.0108004	0	0.000117701	0	0	0	295.925	0	0	30.9119	29.9422	29.909	29.0883	28.8426
setup	0	0	0	0	1	2002-06-08 06:00:00	0	0	0.0487298	0	0	0.010798	0	0.000118573	0	0	0	295.914	0	0	30.9097	29.9401	29.9077	29.0885	28.8427
setup	0	0	0	0	1	2002-06-08 06:15:00	0	0	0.0487298	0	0	0.0107956	0	0.000119318	0	0	0	295.903	0	0	30.9073	29.9379	29.9064	29.0887	28.8428
setup	0	0	0	0	1	2002-06-08 06:30:00	0	0	0.0487298	0	0	0.0107932	0	0.000119934	0	0	0	295.892	0	0	30.9046	29.9356	29.9051	29.0888	28.8428
setup	0	0	0	0	1	2002-06-08 06:45:00	0	0	0.0487298	0	0	0.0107908	0	0.000120423	0	0	0	295.881	0	0	30.9017	29.9332	29.9038	29.0889	28.8429
setup	0	0	0	0	1	2002-06-08 07:00:00	0	0	0.0487298	0	0	0.0107884	0	0.000120785	0	0	0	295.87	0	0	30.8986	29.9308	29.9025	29.089	28.843
setup	0	0	0	0	1	2002-06-08 07:15:00	0	0	0.0487298	0	0	0.010786	0	0.000121026	0	0	0	295.859	0	0	30.8953	29.9283	29.9012	29.089	28.843
setup	0	0	0	0	1	2002-06-08 07:30:00	0	0	0.0487298	0	0	0.0107836	0	0.000121148	0	0	0	295.848	0	0	30.8918	29.9257	29.8999	29.0889	28.8431
setup	0	0	0	0	1	2002-06-08 07:45:00	0	0	0.0487298	0	0	0.0107813	0	0.000121155	0	0	0	295.838	0	0	30.8882	29.9231	29.8986	29.0889	28.8432
setup	0	0	0	0	1	2002-06-08 08:00:00	0	0	0.0487298	0	0	0.0107789	0	0.00012105	0	0	0	295.827	0	0	30.8845	29.9205	29.8973	29.0888	28.8432
setup	0	0	0	0	1	2002-06-08 08:15:00	0	0	0.0487298	0	0	0.0107766	0	0.000120837	0	0	0	295.816	0	0	30.8807	29.9179	29.896	29.0887	28.8433
setup	0	0	0	0	1	2002-06-08 08:30:00	0	0	0.0487298	0	0	0.0107742	0	0.000120522	0	0	0	295.805	0	0	30.8772	29.9152	29.8947	29.0886	28.8434
setup	0	0	0	0	1	2002-06-08 08:45:00	0	0	0.0487298	0	0	0.0107719	0	0.00012011	0	0	0	295.794	0	0	30.8729	29.9126	29.8934	29.0884	28.8435
setup	0	0	0	0	1	2002-06-08 09:00:00	0	0	0.0487298	0	0	0.0107696	0	0.000119609	0	0	0	295.783	0	0	30.8685	29.9099	29.8921	29.0883	28.8435
setup	0	0	0	0	1	2002-06-08 09:15:00	0	0	0.0487298	0	0	0.0107673	0	0.000119026	0	0	0	295.772	0	0	30.8642	29.9072	29.8908	29.0881	28.8436
setup	0	0	0	0	1	2002-06-08 09:30:00	0	0	0.0487298	0	0	0.010765	0	0.000118368	0	0	0	295.761	0	0	30.8598	29.9046	29.8895	29.088	28.8436
setup	0	0	0	0	1	2002-06-08 09:45:00	0	0	0.0487298	0	0	0.0107627	0	0.000117643	0	0	0	295.75	0	0	30.8555	29.9019	29.8882	29.0878	28.8437
setup	0	0	0	0	1	2002-06-08 10:00:00	0	0	0.0487298	0	0	0.0107603	0	0.000116846	0	0	0	295.74	0	0	30.8512	29.8992	29.8868	29.0877	28.8438
setup	0	0	0	0	1	2002-06-08 10:15:00	0	0	0.0487298	0	0	0.010758	0	0.000115976	0	0	0	295.729	0	0	30.8469	29.8965	29.8855	29.0875	28.8438
setup	0	0	0	0	1	2002-06-08 10:30:00	0	0	0.0487298	0	0	0.0107557	0	0.000115041	0	0	0	295.718	0	0	30.8425	29.8938	29.8842	29.0873	28.8439
setup	0	0	0	0	1	2002-06-08 10:45:00	0	0	0.0487298	0	0	0.0107535	0	0.000114056	0	0	0	295.707	0	0	30.8382	29.8912	29.8829	29.0872	28.844
setup	0	0	0	0	1	2002-06-08 11:00:00	0	0	0.0487298	0	0	0.0107512	0	0.000112965	0	0	0	295.696	0	0	30.8339	29.8885	29.8816	29.087	28.844
setup	0	0	0	0	1	2002-06-08 11:15:00	0	0	0.0487298	0	0	0.0107489	0	0.000111773	0	0	0	295.685	0	0	30.8295	29.8858	29.8803	29.0868	28.8441
setup	0	0	0	0	1	2002-06-08 11:30:00	0	0	0.0487298	0	0	0.0107466	0	0.000110515	0	0	0	295.674	0	0	30.8252	29.8832	29.879	29.0867	28.8442
setup	0	0	0	0	1	2002-06-08 11:45:00	0	0	0.0487298	0	0	0.0107443	0	0.000109231	0	0	0	295.663	0	0	30.8209	29.8804	29.8777	29.0865	28.8442
setup	0	0	0	0	1	2002-06-08 12:00:00	0	0	0.0487298	0	0	0.010742	0	0.000107952	0	0	0	295.653	0	0	30.8166	29.8778	29.8764	29.0864	28.8443
setup	0	0	0	0	1	2002-06-08 12:15:00	0	0	0.0487298	0	0	0.0107398	0	0	0	0	0	295.642	0	0	30.8122	29.8752	29.8751	29.0862	28.8443
setup	0	0	0	0	1	2002-06-08 12:30:00	0	0	0.0487298	0	0	0.0107375	0	0	0	0	0	295.631	0	0	30.8079	29.8726	29.8738	29.0861	28.8443
setup	0	0	0	0	1	2002-06-08 12:45:00	0	0	0.0487298	0	0	0.0107352	0	0	0	0	0	295.62	0	0	30.8036	29.87	29.8725	29.086	28.8443
setup	0	0	0	0	1	2002-06-08 13:00:00	0	0	0.0487298	0	0	0.0107329	0	0	0	0	0	295.61	0	0	30.7993	29.8673	29.8712	29.0858	28.8443
setup	0	0	0	0	1	2002-06-08 13:15:00	0	0	0.0487298	0	0	0.0107307	0	0	0	0	0	295.599	0	0	30.795	29.8647	29.8699	29.0857	28.8443
setup	0	0	0	0	1	2002-06-08 13:30:00	0	0	0.0487298	0	0	0.0107284	0	0	0	0	0	295.588	0	0	30.7906	29.8621	29.8686	29.0856	28.8443
setup	0	0	0	0	1	2002-06-08 13:45:00	0	0	0.0487298	0	0	0.0107261	0	0	0	0	0	295.577	0	0	30.7863	29.8595	29.8673	29.0854	28.8443
setup	0	0	0	0	1	2002-06-08 14:00:00	0	0	0.0487298	0	0	0.0107239	0	0	0	0	0	295.567	0	0	30.782	29.8569	29.866	29.0853	28.8443
setup	0	0	0	0	1	2002-06-08 14:15:00	0	0	0.0487298	0	0	0.0107216	0	0	0	0	0	295.556	0	0	30.7777	29.8543	29.8647	29.0852	28.8443
setup	0	0	0	0	1	2002-06-08 14:30:00	0	0	0.0487298	0	0	0.0107193	0	0	0	0	0	295.545	0	0	30.7734	29.8516	29.8634	29.0851	28.8443
setup	0	0	0	0	1	2002-06-08 14:45:00	0	0	0.0487298	0	0	0.0107171	0	0	0	0	0	295.535	0	0	30.7691	29.849	29.8621	29.085	28.8443
setup	0	0	0	0	1	2002-06-08 15:00:00	0	0	0.0487298	0	0	0.0107148	0	0	0	0	0	295.524	0	0	30.7648	29.8464	29.8608	29.0849	28.8443
setup	0	0	0	0	1	2002-06-08 15:15:00	0	0	0.0487298	0	0	0.0107125	0	0	0	0	0	295.513	0	0	30.7604	29.8438	29.8595	29.0848	28.8443
setup	0	0	0	0	1	2002-06-08 15:30:00	0	0	0.0487298	0	0	0.0107103	0	0	0	0	0	295.502	0	0	30.7561	29.8412	29.8582	29.0847	28.8443
setup	0	0	0	0	1	2002-06-08 15:45:00	0	0	0.0487298	0	0	0.010708	0	0	0	0	0	295.492	0	0	30.7518	29.8386	29.8569	29.0846	28.8443
setup	0	0	0	0	1	2002-06-08 16:00:00	0	0	0.0487298	0	0	0.0107057	0	0	0	0	0	295.481	0	0	30.7475	29.8359	29.8556	29.0845	28.8443
setup	0	0	0	0	1	2002-06-08 16:15:00	0	0	0.0487298	0	0	0.0107035	0	0	0	0	0	295.47	0	0	30.7432	29.8333	29.8543	29.0844	28.8443
setup	0	0	0	0	1	2002-06-08 16:30:00	0	0	0.0487298	0	0	0.0107012	0	0	0	0	0	295.46	0	0	30.7389	29.8307	29.853	29.0843	28.8443
setup	0	0	0	0	1	2002-06-08 16:45:00	0	0	0.0487298	0	0	0.0106989	0	0	0	0	0	295.449	0	0	30.7346	29.8281	29.8517	29.0843	28.8443
setup	0	0	0	0	1	2002-06-08 17:00:00	0	0	0.0487298	0	0	0.0106967	0	0	0	0	0	295.438	0	0	30.7303	29.8255	29.8504	29.0842	28.8443
setup	0	0	0	0	1	2002-06-08 17:15:00	0	0	0.0487298	0	0	0.0106944	0	0	0	0	0	295.428	0	0	30.726	29.8229	29.8491	29.0841	28.8443
setup	0	0	0	0	1	2002-06-08 17:30:00	0	0	0.0487298	0	0	0.0106921	0	0	0	0	0	295.417	0	0	30.7217	29.8203	29.8478	29.084	28.8443
setup	0	0	0	0	1	2002-06-08 17:45:00	0	0	0.0487298	0	0	0.0106899	0	0	0	0	0	295.406	0	0	30.7174	29.8176	29.8465	29.084	28.8443
setup	0	0	0	0	1	2002-06-08 18:00:00	0	0	0.0487298	0	0	0.0106876	0	0	0	0	0	295.395	0	0	30.7131	29.815	29.8452	29.0839	28.8443
setup	0	0	0	0	1	2002-06-08 18:15:00	0	0	0.0487298	0	0	0.0106853	0	0	0	0	0	295.385	0	0	30.7088	29.8124	29.8439	29.0838	28.8443
setup	0	0	0	0	1	2002-06-08 18:30:00	0	0	0.0487298	0	0	0.0106831	0	0	0	0	0	295.374	0	0	30.7045	29.8098	29.8426	29.0838	28.8443
setup	0	0	0	0	1	2002-06-08 18:45:00	0	0	0.0487298	0	0	0.0106808	0	0	0	0	0	295.363	0	0	30.7002	29.8072	29.8413	29.0837	28.8443
setup	0	0	0	0	1	2002-06-08 19:00:00	0	0	0.0487298	0	0	0.0106786	0	0	0	0	0	295.353	0	0	30.6959	29.8046	29.84	29.0836	28.8443
setup	0	0	0	0	1	2002-06-08 19:15:00	0	0	0.0487298	0	0	0.0106763	0	0	0	0	0	295.342	0	0	30.6916	29.802	29.8387	29.0836	28.8443
setup	0	0	0	0	1	2002-06-08 19:30:00	0	0	0.0487298	0	0	0.010674	0	0	0	0	0	295.331	0	0	30.6873	29.7994	29.8374	29.0835	28.8443
setup	0	0	0	0	1	2002-06-08 19:45:00	0	0	0.0487298	0	0	0.0106718	0	0	0	0	0	295.321	0	0	30.683	29.7968	29.8361	29.0835	28.8443
setup	0	0	0	0	1	2002-06-08 20:00:00	0	0	0.0487298	0	0	0.0106695	0	0	0	0	0	295.31	0	0	30.6788	29.7941	29.8348	29.0834	28.8443
setup	0	0	0	0	1	2002-06-08 20:15:00	0	0	0.0487298	0	0	0.0106673	0	0	0	0	0	295.299	0	0	30.6745	29.7915	29.8335	29.0834	28.8443
